启运港,目的港,航线ID,港口ID,开航日,航程,共舱船公司,船名,航次,船型,计划开航,实际离港,预计到港,启运港码头,目的港码头
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,STARSHIP VENUS,2512S,2548TEU,2026/1/5,,2026/1/19,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,TS VANCOUVER,26001S,2954TEU,2026/1/15,,2026/1/29,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,STARSHIP VENUS,2511S,2548TEU,2025/12/9,,2025/12/23,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2645,19,周六,16,MERATUS（CIDX） 印尼直航,MARINA ATHENA,CJ018S,1075TEU,2025/12/10,,2025/12/26,QQCTN,TTL/PT. TERMINAL TELUK LAMONG
QINGDAO(青岛),SURABAYA(泗水),2645,19,周六,16,MERATUS（CIDX） 印尼直航,MARINA ATHENA,CJ020S,1075TEU,2026/1/16,,2026/2/1,QQCTN,TTL/PT. TERMINAL TELUK LAMONG
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,KOTA GANDING,0529S,2800TEU,2025/12/2,,2025/12/18,QQCTN,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,HYUNDAI UNITY,0177S,4571TEU,2025/12/10,,2025/12/26,QQCTN,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,AS CHRISTIANA,0004S,2742TEU,2025/12/21,,2026/1/6,QQCTN,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,KOTA MACHAN,0544S,3560TEU,2025/12/28,,2026/1/13,QQCTN,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,KOTA GANDING,0530S,2800TEU,2026/1/4,,2026/1/20,QQCTN,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,HYUNDAI UNITY,0178S,4571TEU,2026/1/11,,2026/1/27,QQCTN,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,KOTA SEJATI,0526S,3889TEU,2026/1/18,,2026/2/3,QQCTN,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,KOTA SEJATI,0525S,3889TEU,2025/12/17,,2026/1/2,QQCTN,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,AS CHRISTIANA,0005S,2742TEU,2026/1/25,,2026/2/10,QQCTN,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC CALIDRIS III,HV547A,2758TEU,2025/12/4,,2025/12/28,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC AMEERA III,HV550A,3700TEU,2025/12/14,,2026/1/7,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC ALDI III,HV551A,2824TEU,2025/12/21,,2026/1/14,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC LILOU III,HV552A,3091TEU,2025/12/28,,2026/1/21,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC SPARKLE III,HV601A,2553TEU,2026/1/4,,2026/1/28,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC VAIGA III,HV602A,2824TEU,2026/1/11,,2026/2/4,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC ELBA III,HV604A,3534TEU,2026/1/25,,2026/2/18,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,ONE REPUTATION,010W,7000TEU,2025/12/1,2025/12/1,2026/1/9,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,EA CETUS,012W,7000TEU,2025/12/9,,2026/1/17,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,ILONA,007W,6732TEU,2025/12/17,,2026/1/25,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,AQUAMARINE,551W,7000TEU,2025/12/23,,2026/1/31,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,SAN FRANCISCO,008W,6732TEU,2025/12/30,,2026/2/7,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,待定,待定,,2026/1/6,,2026/2/14,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,NAVIOS NERINE,058W,4730TEU,2026/1/13,,2026/2/21,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,EA CHARA,014W,7000TEU,2026/1/20,,2026/2/28,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,TINA I,121W,5576TEU,2025/12/5,,2026/1/13,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,ERVING,0WWPHW1MA,13092TEU,2025/12/1,2025/12/1,2026/1/11,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,CMA CGM AMERIGO VESPUCCI,0WWPFW1MA,13830TEU,2025/12/1,2025/12/1,2026/1/11,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,MAERSK CAMDEN,549W,15000TEU,2025/12/5,,2026/1/15,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,CMA CGM ZEPHYR,0WWPLW1MA,15536TEU,2025/12/11,,2026/1/21,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,MAERSK CAMPBELL,551W,15000TEU,2025/12/17,,2026/1/27,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,CMA CGM BALI,0WWPPW1MA,14812TEU,2025/12/24,,2026/2/3,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,MAERSK CHARLESTON,602W,15516TEU,2026/1/7,,2026/2/17,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,CMA CGM BENOUE,0WWPVW1MA,,2026/1/14,,2026/2/24,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,CMA CGM CHRISTOPHE COLOMB,0WWPRW1MA,13830TEU,2025/12/31,,2026/2/10,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),610,19,周四,42,MAERSK（FEW5） 西非直航,MAERSK ALGOL,550W,11294TEU,2025/12/11,,2026/1/22,QQCT,
QINGDAO(青岛),TEMA(特马),207,19,周日,37,PIL（SWS） 西非直航,KOTA VALPARAISO,0018W,7092TEU,2025/12/4,,2026/1/10,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,37,PIL（SWS） 西非直航,KOTA SURIA,0999W,3900TEU,2025/12/9,,2026/1/15,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,37,PIL（SWS） 西非直航,KOTA CARUM,0092W,6606TEU,2025/12/14,,2026/1/20,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,37,PIL（SWS） 西非直航,KOTA LOCENG,0164W,4335TEU,2025/12/15,,2026/1/21,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,37,PIL（SWS） 西非直航,KOTA TEMA,0014W,7000TEU,2025/12/28,,2026/2/3,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,37,PIL（SWS） 西非直航,KOTA CEMPAKA,0080W,6606TEU,2026/1/4,,2026/2/10,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,37,PIL（SWS） 西非直航,KOTA OASIS,0007W,8200TEU,2026/1/11,,2026/2/17,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),1347,19,周日,38,HAPAG（AWA） 加班船,SEOUL EXPRESS,0047W,4890TEU,2025/12/17,,2026/1/24,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC ROWAN,HR547A,4249TEU,2025/12/3,,2025/12/9,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC ALYSSA,HR548A,4315TEU,2025/12/8,,2025/12/14,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC BANJUL IV,HR549A,3963TEU,2025/12/13,,2025/12/19,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC DIEGO,HR551A,4056TEU,2025/12/27,,2026/1/2,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC BREMERHAVEN V,HR601A,4504TEU,2026/1/9,,2026/1/15,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC ROWAN,HR602A,4249TEU,2026/1/16,,2026/1/22,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC ALYSSA,HR603A,4315TEU,2026/1/23,,2026/1/29,QQCT,
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,EVER GOODS,0729-033W,20388TEU,2025/12/4,,2026/1/31,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,COSCO SHIPPING TAURUS,035W,20119TEU,2025/12/9,,2026/2/5,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,COSCO SHIPPING NEBULA,031W,21237TEU,2025/12/16,,2026/2/12,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,COSCO SHIPPING PISCES,031W,19273TEU,2025/12/23,,2026/2/19,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,EVER GOLDEN,0733-031W,20124TEU,2025/12/30,,2026/2/26,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,COSCO SHIPPING SCORPIO,033W,19273TEU,2026/1/6,,2026/3/5,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,OOCL HONG KONG,038W,21413TEU,2026/1/13,,2026/3/12,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,48,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM KIMBERLEY,0MEMJW1MA,15254TEU,2025/12/6,,2026/1/23,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,48,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,BLANK SAILING,BLANK SAILING,,2025/12/10,,,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,48,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM GREENLAND,0MEMNW1MA,15254TEU,2025/12/19,,2026/2/5,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,48,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM BIG SUR,0MEMRW1MA,15254TEU,2026/1/2,,2026/2/19,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,48,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM PIANA,0MEMTW1MA,,2026/1/9,,2026/2/26,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,48,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM JULES VERNE,0MEMVW1MA,16022TEU,2026/1/16,,2026/3/5,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,48,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM LAGUNA,0MEMPW1MA,15254TEU,2025/12/26,,2026/2/12,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,JASPER,6W,7000TEU,2025/12/3,,2026/1/14,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,ZIM RUBY,7W,7000TEU,2025/12/19,,2026/1/30,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,SHENZHEN,14W,8586TEU,2025/12/25,,2026/2/5,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,BLANK SAILING,BLANK SAILING,,2026/1/1,,,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,ANTWERP,79W,10062TEU,2026/1/15,,2026/2/26,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC ISTANBUL,GJ548W,15908TEU,2025/12/8,,2026/1/31,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC DIANA,GJ549W,19472TEU,2025/12/12,,2026/2/4,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC RIFAYA,GJ551W,19472TEU,2025/12/18,,2026/2/10,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC INGY,GJ552W,19472TEU,2025/12/25,,2026/2/17,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC LORETO,GJ601W,24232TEU,2026/1/8,,2026/3/3,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC TESSA,GJ603W,24116TEU,2026/1/15,,2026/3/10,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC AMELIA,GJ604W,23964TEU,2026/1/22,,2026/3/17,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC RUBY,UK546A,13092TEU,2025/12/4,,2025/12/20,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC JASMINE X,UK549A,9578TEU,2025/12/16,,2026/1/1,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC SILVIA,UK550A,9411TEU,2025/12/25,,2026/1/10,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,CONTI COURAGE,UK551A,8084TEU,2025/12/30,,2026/1/15,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC JUDITH,UK552A,8034TEU,2026/1/6,,2026/1/22,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC RIDA VIII,UK601A,8566TEU,2026/1/13,,2026/1/29,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,BLANK SAILING,BLANK SAILING,,2025/12/9,,,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC EMANUELA,UK602A,13798TEU,2026/1/20,,2026/2/5,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",487,19,周六,21,HMM（PN3） | ONE（PN3） | YML（PN3） 美加直航,YM MANDATE,0101E,6572TEU,2025/12/5,,2025/12/26,QQCTN,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",487,19,周六,21,HMM（PN3） | ONE（PN3） | YML（PN3） 美加直航,YM MUTUALITY,110E,6589TEU,2025/12/6,,2025/12/27,QQCTN,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",487,19,周六,21,HMM（PN3） | ONE（PN3） | YML（PN3） 美加直航,YM WEALTH,188E,5551TEU,2025/12/13,,2026/1/3,QQCTN,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",487,19,周六,21,HMM（PN3） | ONE（PN3） | YML（PN3） 美加直航,YM FOUNTAIN,182E,5551TEU,2025/12/20,,2026/1/10,QQCTN,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",487,19,周六,21,HMM（PN3） | ONE（PN3） | YML（PN3） 美加直航,ONE MATRIX,101E,6724TEU,2025/12/27,,2026/1/17,QQCTN,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",487,19,周六,21,HMM（PN3） | ONE（PN3） | YML（PN3） 美加直航,HMM VANCOUVER,0303E,6350TEU,2026/1/10,,2026/1/31,QQCTN,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",487,19,周六,21,HMM（PN3） | ONE（PN3） | YML（PN3） 美加直航,YM MANDATE,601E,6572TEU,2026/1/17,,2026/2/7,QQCTN,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),344,19,周五,9,SITC（CKV2） 东南亚直航,SITC SHENGDE,2524S,1781TEU,2025/12/7,,2025/12/16,QQCTU,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),344,19,周五,9,SITC（CKV2） 东南亚直航,SITC WENDE,2526S,1781TEU,2025/12/13,,2025/12/22,QQCTU,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),344,19,周五,9,SITC（CKV2） 东南亚直航,SITC ZHEJIANG,2528S,1808TEU,2025/12/19,,2025/12/28,QQCTU,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),344,19,周五,9,SITC（CKV2） 东南亚直航,SUNRISE DRAGON,2532S,1708TEU,2025/12/26,,2026/1/4,QQCTU,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),344,19,周五,9,SITC（CKV2） 东南亚直航,SITC SHENGDE,2602S,1781TEU,2026/1/2,,2026/1/11,QQCTU,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),344,19,周五,9,SITC（CKV2） 东南亚直航,SITC WENDE,2602S,1781TEU,2026/1/9,,2026/1/18,QQCTU,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),344,19,周五,9,SITC（CKV2） 东南亚直航,SITC ZHEJIANG,2602S,1808TEU,2026/1/16,,2026/1/25,QQCTU,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),2061,19,周五,11,MAERSK（IA9） 东南亚直航,NORDBORG MAERSK,548S,2298TEU,2025/12/8,,2025/12/19,QQCT,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),2061,19,周五,11,MAERSK（IA9） 东南亚直航,MERATUS JIMBARAN,549S,2442TEU,2025/12/12,,2025/12/23,QQCT,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),2061,19,周五,11,MAERSK（IA9） 东南亚直航,NIMTOFTE MAERSK,550S,2298TEU,2025/12/19,,2025/12/30,QQCT,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
QINGDAO(青岛),SIHANOUKVILLE(西哈努克),2061,19,周五,11,MAERSK（IA9） 东南亚直航,MAERSK NOTODDEN,551S,2100TEU,2025/12/26,,2026/1/6,QQCT,PAS/SIHANOUKVILLE AUTONOMOUS PORT (PAS)
