启运港,目的港,航线ID,港口ID,开航日,航程,共舱船公司,船名,航次,船型,计划开航,实际离港,预计到港,启运港码头,目的港码头
QINGDAO(青岛),SURABAYA(泗水),584,19,周五,13,ASL 亚海（KCS） | CNC（KCS） | COSCO（NIS1） | KMTC（KCS） | OOCL（CIP2） | SITC（KCS） 东南亚直航,CMA CGM GEORGE SAND,0XL9ZS1NC,6350TEU,2025/11/14,,2025/11/27,QQCT,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),584,19,周五,13,ASL 亚海（KCS） | CNC（KCS） | COSCO（NIS1） | KMTC（KCS） | OOCL（CIP2） | SITC（KCS） 东南亚直航,CMA CGM POINTE PERCEE,0XLA1S1NC,7900TEU,2025/11/22,,2025/12/5,QQCT,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),584,19,周五,13,ASL 亚海（KCS） | CNC（KCS） | COSCO（NIS1） | KMTC（KCS） | OOCL（CIP2） | SITC（KCS） 东南亚直航,ESL KABIR,0XLA3S,5605TEU,2025/11/28,,2025/12/11,QQCT,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),584,19,周五,13,ASL 亚海（KCS） | CNC（KCS） | COSCO（NIS1） | KMTC（KCS） | OOCL（CIP2） | SITC（KCS） 东南亚直航,CMA CGM TARRAGONA,0XLA5S1NC,4250TEU,2025/12/5,,2025/12/18,QQCT,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),584,19,周五,13,ASL 亚海（KCS） | CNC（KCS） | COSCO（NIS1） | KMTC（KCS） | OOCL（CIP2） | SITC（KCS） 东南亚直航,CMA CGM HONG KONG,0XLA7S1NC,5780TEU,2025/12/12,,2025/12/25,QQCT,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),584,19,周五,13,ASL 亚海（KCS） | CNC（KCS） | COSCO（NIS1） | KMTC（KCS） | OOCL（CIP2） | SITC（KCS） 东南亚直航,BLANK SAILING,BLANK SAILING,,2025/12/19,,,QQCT,PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),584,19,周五,13,ASL 亚海（KCS） | CNC（KCS） | COSCO（NIS1） | KMTC（KCS） | OOCL（CIP2） | SITC（KCS） 东南亚直航,CMA CGM POINTE PERCEE,0XLABS1NC,7900TEU,2025/12/26,,2026/1/8,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,SPIL NINGSIH,0013S,2532TEU,2025/11/1,2025/11/1,2025/11/15,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,SITC SHEKOU,2523S,2433TEU,2025/11/8,,2025/11/22,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,TS VANCOUVER,25009S,2954TEU,2025/11/17,,2025/12/1,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,STARSHIP VENUS,2511S,2548TEU,2025/12/3,,2025/12/17,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,SPIL NINGSIH,0014S,2532TEU,2025/12/3,,2025/12/17,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,TS VANCOUVER,25010S,2954TEU,2025/12/12,,2025/12/26,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,SPIL NINGSIH,0015S,2532TEU,2025/12/22,,2026/1/5,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,STARSHIP VENUS,2512S,2548TEU,2025/12/28,,2026/1/11,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,SITC SHEKOU,2524S,2433TEU,2025/12/5,,2025/12/19,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2326,19,周五,14,ONE（KCI） | RCL（RCI03） | SITC（CMI3） | TSL（KCI） | 南星（KCI） 印尼直航,STARSHIP VENUS,2510S,2548TEU,2025/11/6,2025/11/6,2025/11/20,QQCTU,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2645,19,周六,16,MERATUS（CIDX） 印尼直航,MARINA AURORA,CJ017S,1075TEU,2025/11/22,,2025/12/8,QQCTN,TTL/PT. TERMINAL TELUK LAMONG
QINGDAO(青岛),SURABAYA(泗水),2645,19,周六,16,MERATUS（CIDX） 印尼直航,MARINA ATHENA,CJ018S,1075TEU,2025/12/7,,2025/12/23,QQCTN,TTL/PT. TERMINAL TELUK LAMONG
QINGDAO(青岛),SURABAYA(泗水),2645,19,周六,16,MERATUS（CIDX） 印尼直航,MARINA AURORA,CJ019S,1075TEU,2025/12/24,,2026/1/9,QQCTN,TTL/PT. TERMINAL TELUK LAMONG
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,HYUNDAI UNITY,0176S,4571TEU,2025/11/6,2025/11/6,2025/11/22,QQCTN,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,KOTA SEJATI,0524S,3889TEU,2025/11/10,,2025/11/26,QQCTN,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,KOTA MACHAN,0543S,3560TEU,2025/11/23,,2025/12/9,QQCTN,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,KOTA GANDING,0529S,2800TEU,2025/11/30,,2025/12/16,QQCTN,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,HYUNDAI UNITY,0177S,4571TEU,2025/12/7,,2025/12/23,QQCTN,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,KOTA SEJATI,0525S,3889TEU,2025/12/14,,2025/12/30,QQCTN,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,AS CHRISTIANA,5051S,2742TEU,2025/12/21,,2026/1/6,QQCTN,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2692,19,周日,16,HMM（NIS） | PIL（NCI） | 山东远洋（NJX） 印尼直航,AS CHRISTIANA,5046S,2742TEU,2025/11/16,,2025/12/2,QQCTN,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC VAIGA III,HV545A,2824TEU,2025/11/11,,2025/12/5,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC NEW JERSEY III,HV546A,2758TEU,2025/11/16,,2025/12/10,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC CALIDRIS III,HV547A,2758TEU,2025/11/23,,2025/12/17,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC ELBA III,HV548A,3534TEU,2025/12/1,,2025/12/25,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC AMEERA III,HV549A,3700TEU,2025/12/7,,2025/12/31,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC ALDI III,HV550A,2824TEU,2025/12/14,,2026/1/7,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC LILOU III,HV551A,3091TEU,2025/12/21,,2026/1/14,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),SURABAYA(泗水),2185,19,周日,24,MSC（DOLPHIN） 东南亚直航,MSC SPARKLE III,HV552A,2553TEU,2025/12/28,,2026/1/21,QQCT,TPS/PT. TERMINAL PETIKEMAS SURABAYA
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,CHIBA C,544W,4520TEU,2025/11/3,2025/11/3,2025/12/12,,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,GLEN CANYON,545W,5624TEU,2025/11/11,,2025/12/20,,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,ONE REPUTATION,010W,7000TEU,2025/11/26,,2026/1/4,,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,EA JERSEY,034W,4896TEU,2025/11/26,,2026/1/4,,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,X-PRESS ODYSSEY,118W,4957TEU,2025/12/3,,2026/1/11,,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,EA CETUS,012W,7000TEU,2025/12/9,,2026/1/17,,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,AQUAMARINE,551W,7000TEU,2025/12/23,,2026/1/31,,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,EA CENTAURUS,011W,7092TEU,2025/11/19,,2025/12/28,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),56,19,周二,39,COSCO（WAX3） | ONE（SW2） | OOCL（WAF3） | ZIM（FA2） 西非直航,ILONA,007W,6732TEU,2025/12/16,,2026/1/24,QQCTN,MPS-T3/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,MAERSK HANGZHOU,544W,15226TEU,2025/11/1,2025/11/1,2025/12/12,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 4
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,MAERSK HIDALGO,546W,15226TEU,2025/11/12,,2025/12/23,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 3
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,CMA CGM AMERIGO VESPUCCI,0WWPFW1MA,13830TEU,2025/11/23,,2026/1/3,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,ERVING,0WWPHW1MA,13092TEU,2025/11/26,,2026/1/6,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 1
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,MAERSK CAMDEN,549W,15413TEU,2025/12/5,,2026/1/15,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 0
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,MAERSK CAMPBELL,551W,15000TEU,2025/12/18,,2026/1/28,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 1
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,MAERSK HAVANA,545W,15226TEU,2025/11/5,2025/11/5,2025/12/16,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),200,19,周三,41,CMA（WAX） | MAERSK（FEW3） 西非直航,CMA CGM ZEPHYR,0WWPLW1MA,15536TEU,2025/12/10,,2026/1/20,QQCT,MPS-T2/MERIDIAN PORT SERVICES TERMINAL 2
QINGDAO(青岛),TEMA(特马),207,19,周日,36,PIL（SWS） 西非直航,KOTA CALLAO,0018W,7092TEU,2025/11/1,2025/11/1,2025/12/7,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,36,PIL（SWS） 西非直航,KOTA SYDNEY,0109W,7000TEU,2025/11/23,,2025/12/29,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,36,PIL（SWS） 西非直航,KOTA LIMA,1101W,5576TEU,2025/11/23,,2025/12/29,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,36,PIL（SWS） 西非直航,KOTA VALPARAISO,0018W,7092TEU,2025/11/30,,2026/1/5,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,36,PIL（SWS） 西非直航,KOTA LOCENG,0164W,4335TEU,2025/12/7,,2026/1/12,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),TEMA(特马),207,19,周日,36,PIL（SWS） 西非直航,KOTA CANTIK,0097W,6606TEU,2025/12/18,,2026/1/23,QQCTN,MPS-T1/MERIDIAN PORT SERVICES
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC DIEGO,HR544A,4056TEU,2025/11/8,2025/11/8,2025/11/14,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC CANCUN IV,HR545A,4308TEU,2025/11/15,,2025/11/21,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC BREMERHAVEN V,HR546A,4504TEU,2025/11/20,,2025/11/26,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC ALYSSA,HR547A,4315TEU,2025/11/30,,2025/12/6,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC CAIRO IV,HR549A,4253TEU,2025/12/12,,2025/12/18,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC DIEGO,HR550A,4056TEU,2025/12/19,,2025/12/25,QQCT,
QINGDAO(青岛),DONG NAI(同奈),2731,19,周五,6,MSC（SAMBAR） 东南亚直航,MSC CANCUN IV,HR551A,4308TEU,2025/12/26,,2026/1/1,QQCT,
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,BLANK SAILING,BLANK SAILING,,2025/11/4,,,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,CSCL PACIFIC OCEAN,064W,18982TEU,2025/11/12,,2026/1/9,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,EVER GIVEN,0727-026W,20388TEU,2025/11/18,,2026/1/15,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,OOCL SCANDINAVIA,035W,21413TEU,2025/11/28,,2026/1/25,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,EVER GOODS,0729-033W,20388TEU,2025/12/2,,2026/1/29,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,COSCO SHIPPING NEBULA,031W,21237TEU,2025/12/16,,2026/2/12,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,COSCO SHIPPING PISCES,031W,19273TEU,2025/12/23,,2026/2/19,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",395,19,周二,58,CMA（MEX2） | COSCO（AEM1） | EMC（MD2） | OOCL（WM1） 地中海直航,COSCO SHIPPING TAURUS,035W,20119TEU,2025/12/9,,2026/2/5,QQCTU,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,44,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM UNITY,0MEM9W1MA,14846TEU,2025/11/4,2025/11/4,2025/12/18,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,44,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM IGUACU,0MEMFW1MA,14812TEU,2025/11/19,,2026/1/2,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,44,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM SCANDOLA,0MEMHW1MA,15128TEU,2025/11/28,,2026/1/11,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,44,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM HOPE,0MEMJW1MA,14846TEU,2025/12/6,,2026/1/19,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,44,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM GREENLAND,0MEMLW1MA,15254TEU,2025/12/10,,2026/1/23,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,44,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM GRACE BAY,0MEMBW1MA,15254TEU,2025/11/10,,2025/12/24,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",336,19,周三,44,CMA（MEX1） | COSCO（AEM2） | EMC（MEX1） | OOCL（WM2） 地中海直航,CMA CGM BALI,0MEMNW1MA,14812TEU,2025/12/17,,2026/1/30,QQCT,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,ZIM SPINEL,6W,7000TEU,2025/11/8,2025/11/8,2025/12/20,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,NINGBO,89W,8200TEU,2025/11/16,,2025/12/28,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,SAN DIEGO,74W,8200TEU,2025/11/22,,2026/1/3,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,JASPER,6W,7000TEU,2025/11/27,,2026/1/8,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,BLANK SAILING,BLANK SAILING,,2025/12/4,,,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,ZIM RUBY,7W,7000TEU,2025/12/18,,2026/1/29,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",2082,19,周四,42,ZIM（ZMP） 地中海直航,SHENZHEN,14W,8586TEU,2025/12/25,,2026/2/5,QQCTN,CSP-VLC/CSP IBERIAN VALENCIA TERMINAL
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC CELESTINO MARESCA,GJ544W,24116TEU,2025/11/6,2025/11/6,2025/12/30,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC MICHEL CAPPELLINI,GJ545W,24346TEU,2025/11/13,,2026/1/6,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC SALERNO,GJ546W,16196TEU,2025/11/13,,2026/1/6,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC ISTANBUL,GJ548W,15908TEU,2025/12/2,,2026/1/25,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC DIANA,GJ549W,19472TEU,2025/12/7,,2026/1/30,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,MSC RIFAYA,GJ550W,19472TEU,2025/12/16,,2026/2/8,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VALENCIA,ES(瓦伦西亚)",19,19,周四,54,MSC（JADE） 地中海直航,待定,待定,,2025/12/25,,2026/2/17,QQCT,MSC TML/MSC TERMINAL VALENCIA
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC JUDITH,UK542A,8034TEU,2025/11/3,2025/11/3,2025/11/19,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC EMANUELA,UK544A,13798TEU,2025/11/18,,2025/12/4,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC RUBY,UK546A,13092TEU,2025/11/25,,2025/12/11,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC CANDICE,UK547A,9178TEU,2025/12/2,,2025/12/18,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC SENEGAL,UK548A,,2025/12/9,,2025/12/25,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC SARA ELENA,UK549A,8800TEU,2025/12/17,,2026/1/2,QQCT,GCT DELTA/GCT DELTA PORT
QINGDAO(青岛),"VANCOUVER,BC(温哥华)",1860,19,周二,16,MSC（CHINOOK） | ZIM（ZNP） 美加直航,MSC SILVIA,UK550A,9411TEU,2025/12/23,,2026/1/8,QQCT,GCT DELTA/GCT DELTA PORT
